title,author,is_novel
"The Lost Mutton found!! or, the R-l Fly-by-Night; a poem: being a Despatch Extraordinary from W-r Castle [A satire in verse, on George IV.] MS. notes [in pencil]",,False
"The Lost One Restored, a dramatic vision","Jarnac, Philippe-Ferdinand-Auguste de Rohan-Chabot, comte de",
"The Lost Pibroch, and other sheiling stories","Munro, Neil",
The Lost Ring. A Romance of Scottish History in the days of King James and Andrew Melville,"Melville, Melissa Clerke",
The Lost Silver of Briffault,"Barr, Amelia Edith Huddleston",
The Lost Stradivarius [A novel.],"Falkner, John Meade",True
"The Lost Towns of the Humber; with an introductory chapter on the Roman geography of South East Yorkshire, etc. L.P","Boyle, John Roberts",
The Lottery of Life,"Gardiner, Marguerite, Countess of Blessington",
"The Lousiad, an heroi-comic poem, canto III.- [V.]","Pindar, Peter",
The Love Affairs of a Bibliomaniac [With an introduction by R. M. Field.],"Field, Eugene",
The Love Affairs of an Old Maid,"Bell, Lilian",
The Love of Glory: a poem,,False
The Love of a Lady. A novel,"Thomas, afterwards Cudlip, Annie Hall",True
The Love that Kills. A novel,"Wills, William Gorman",True
The Love that Lived [A novel.],"Eiloart, Elizabeth, Mrs",True
The Love that Never Dies: a study,"Penrose, H. H., Mrs",
The Love that he passed by: a tale of Santana City,"Hardy, Iza Duffus",
The Love-Chase ... Second edition,"Knowles, James Sheridan",
The Love-dream of Gatty Fenning [A tale.],"Doudney, Sarah",True
The Lovells: a story of the Danish War,"Webb, J. B., Mrs (Annie)",
"The Lovels of Arden ... By the author of 'Lady Audley's Secret' (Miss Braddon,) etc","Braddon, M. E. (Mary Elizabeth)",
The Lovely Malincourt. A novel. ... Sixth thousand,"Mathers, afterwards Reeves, Helen Buckingham",True
The Lover's Creed. A novel,"Hoey, Frances Cashel, Mrs",True
"The Lover's Dictionary: a poetical treasury of lovers' thoughts, fancies, etc [Compiled by J. H.]",J. H.,
"The Lover's Luck: a comedy, etc","Dilke, Thomas",
"The Lover's Web. A poem, etc","Dunkin, William",False
"The Loves of Toilus and Creseid ... with a commentary by Sir Francis Kinaston: never before published [Book I. Stanzas 1-12. The 'advertisment' signed: F. G. W, i.e. F. G. Waldron.]","Chaucer, Geoffrey",
The Loves of the Angels ... Second edition,"Moore, Thomas",
"The Loves of the Angels, a poem","Moore, Thomas",False
The Loves of the Harem: a tale of Constantinople,"Reynolds, George W. M. (George William MacArthur)",
"The Loves of the Poets; or, portraits of ideal beauty. Twelve ... engravings, by the most eminent artists, engraved by W. H. Mote",,
The Loves of the Roses [A poem.],"Whiffin, Richard",False
"The Loves of the Saints; or, the diverting History of Sandy [i.e. A. Fletcher], and Bobby [i.e. R. Fletcher. A satire in verse], etc",,
"The Loving Enemies: a comedy [in five acts, in prose and verse]","Maidwell, Lawrence",
The Loving ballad of Lord Bateman,,
The Lower Life [A novel.],"Gribble, Francis Henry",True
"The Lower Slopes: reminiscences of excursions round the base of Helicon, etc","Allen, Grant",
"The Loyal Brother; or, the Persian Prince. A tragedy [in five acts and in verse. Prologue and epilogue by John Dryden]","Southern, Thomas",
"The Loyal General, a tragedy [in five acts and in verse]","Tate, Nahum",
The Loyal Karens of Burma,"Smeaton, Donald Mackenzie",
"The Loyal Man in the Moon [A satire, in verse, upon the supporters of Queen Caroline.] ... By the author of The Constitutional House that Jack built. Second edition",,
"The Loyal Man in the Moon, etc. (Third edition.)",,
The Loyal Mountaineers of Tennessee,"Humes, Thomas William",
The Loyal People of the North-West ... Illustrated,"Coatsworth, Stella S.",
"The Loyal Petitions of 1666 [from Massachusetts] . Remarks, etc","Appleton, William Sumner",
"The Loyal'st Husband; or, Till Death us Sever ... New edition, revised, etc","Robson, J. Lothian",
The Loyalists of America and their times: from 1620 to 1816,"Ryerson, Adolphus Egerton",
"The Luck of Barry Lyndon, a romance of the last century","Thackeray, William Makepeace",
"The Luck of Gerard Ridgeley. A tale of the Zulu border, etc","Mitford, Bertram",
The Luck of Ladysmede. (Originally published in Blackwood's Magazine.) [By W. L. Collins.],,
The Luck of the Darrells. A novel,"Payn, James",True
The Luck of the Four-Leaved Shamrock [A tale.],"Balme, E.",True
"The Luck of the Four-leaved Shamrock; or, a Journey's end","Baker, Dorothea",
The Luck of the House,"Sergeant, Adeline",
The Luckiest Man in the World. A novel,"Albert, Mary",True
The Luckless Black [Verses.] By Hippopolis. With four illustrations by W. H. O [i.e. William H. Overend],,False
"The Lucknow Album. Containing a series of fifty photographic views of Lucknow and its environs: together with a ... plan of the city executed by Darogha Ubbas Alli, etc",,
"The Lucky Chance, or an Alderman's Bargain. A comedy","Behn, Aphra",
The Lumley Wood Mystery ... Illustrated by J. B. Partridge,"Banbury, George Alexander Lethbridge",
The Lure of Fame [A novel.],"Holland, Clive, pseudonym [i.e. Charles James Hankinson]",True
"The Lure of Venus; or, A Harlot's Progress: a heroi-comical poem [descriptive of Hogarth's prints]","Gay, Joseph, pseudonym [i.e. John Durant de Breval]",
"The Lust of Hate, etc","Boothby, Guy",
The Luttrells; or the Two Marriages,"Williams, Robert Folkestone",
The Lying Valet ... The fourth edition,"Garrick, David",
"The Lying Valet, etc","Garrick, David",
The Lyng Valet ... The fifth edition,"Garrick, David",
The Lyric Songster. Containing a choice collection of the latest and most popular songs now being sung,,
"The Lyrical and other Minor Poems of R. S, with a sketch of his life and writings. By J. James","Story, Robert",
The Lyrics and Ballads of Sir Walter Scott: edited with an introduction by Andrew Lang. L.P,"Scott, Walter, Sir",
The M. F. H.'s Daughter [A novel.],"Jocelyn, Ada Maria",True
The Macdonald Lass. A study from last century,"Tytler, Sarah",
"The Macmahon; or, the Story of the seven Johns","Blayney, Owen",
"The Madeira Islands, etc [With plates and maps.]","Biddle, Anthony Joseph Drexel",
"The Madman of St. James': a narrative, from the Journal of a Physician. Translated from the German, by T. H","Galen, Philipp, pseudonym [i.e. Ernst Philipp Carl Lange]",False
"The Madman, a burletta. Performed at Marybone Gardens",,
The Madonna of a day. A study,"Dougall, L. (Lily)",
The Madonna of the Tubs. ... With ... illustrations by R. Turner and G. H. Clements,"Phelps, Elizabeth Stuart",
The Madura Country : a manual compiled by order of the Madras Government,"Nelson, J. H. (James Henry)",
The Magazine of the Muses: a selection of poems from the most esteemed modern authors,"Stagg, John",
"The Magic Ink, and other tales","Black, William",
The Magic of Love. A novel,"Grant, Forrest, Mrs",True
"The Magic of the Pine Woods: a tale, etc","Kettle, Mary Rosa Stuart",
The Magpie Jacket. A tale of the turf,"Gould, Nat, the Elder",
"The Magpie or the Maid? A melo drame, in three acts. Translated and altered from the French, by I. Pocock, etc [An adaptation of 'La Pie voleuse,' by L. C. Caigniez and J. M. T. Baudouin d'Aubigny.]",,
"The Magpie, or the Maid? A melo drame, in three acts. Translated and altered from the French, by I. Pocock ... Second edition [An adaptation of 'La Pie voleuse,' by L. C. Caigniez and J. M. T. Baudouin d'Aubigny.]",,
"The Magpie; or, the Maid of Palaiseau. A melodramatic romance. In three acts ... Second edition [An adaptation of 'La Pie voleuse,' by L. C. Caigniez and J. M. T. Baudouin d'Aubigny.]",,
The Magyars: their country and institutions ... With maps,"Patterson, Arthur John",
The Mahatma's Pupil,"Marsh, Richard",
The Mahatma: a tale of modern Theosophy,,
The Maid and the Idol. A tangled story of Poona,"Fforde, Arthur Brownlow",
"The Maid and the Magpye; or, which is the Thief? A musical entertainment, in two acts. Freely translated, with alterations, from the French, by S. J. Arnold, etc","Caigniez, Louis Charles",
The Maid o' the Mill. A summer's story,"Reade, Compton, Mrs",
"The Maid of Bath; a comedy, in three acts [and in prose. By S. Foote]",,
"The Maid of Brittany. An Italian romance, etc","Orsi, Joseph, count",
"The Maid of Florence; or, a Woman's Vengeance. A tragedy in five acts [and in verse]",,
The Maid of Griban: a fragment,"Mudie, Robert",
The Maid of Havodwen. A novel,"Ferrars, John",True
"The Maid of Honour [A tragi-comedy, in five acts and in verse]","Massinger, Philip",
The Maid of Honour. A tale of the dark days of France,"Wingfield, Lewis Strange, Honourable",
"The Maid of Killeena, and other stories","Black, William",
The Maid of London Bridge. A story of the time of Kett's rebellion,"Gibney, Somerville",
"The Maid of Nuremberg, and other Voluntaries [In verse.]","Hood, Edwin Paxton",False
The Maid of Sker,"Blackmore, R. D. (Richard Doddridge)",
"The Maid of Skiddaw, Songs of Palestine, and other poems","Bourne, Thomas, vicar of Stoke Golding, Dadlington",False
"The Maid of Switzerland, a romantic drama, in one act [and in prose]","Baron-Wilson, Cornwell, Mrs",
"The Maid of Warsaw, or the Tyrant Czar: a tale of the last Polish Insurrection","Jones, Ernest Charles",
The Maid of the Oaks ... A new edition [By John Burgoyne.],,
The Maid of the Oaks: a new dramatic entertainment [in five acts and in prose. By J. Burgoyne],"Burgoyne, John, Right Honourable",
The Maid of the Storm ... Frontispiece by Craig Coats,"Cornwall, Nellie, pseudonym [i.e. Nellie Sloggett]",
"The Maiden of the Bower, a romance of the Chilterns [in five acts]","Freeman, John Robert",
The Maiden of the Iceberg. A tale in verse,"Gaye, Selina",
The Maiden of the Vale [A poem.],"Webster, John, of St. Peter's College, Cambridge",False
"The Maidens' Lodge; or, None of self and all of Thee: a tale of the reign of Queen Anne","Holt, Emily Sarah",
"The Maides Revenge. A tragedy. As it hath been acted with good applause at the private house in Drury Lane, by her Majesties Servants","Shirley, James",
"The Maids Tragedie ... Newly perused, augmented and inlarged, this second impression [By F. Beaumont and J. Fletcher.]","Beaumont, Francis",
"The Maitlands. A Tale of the Day. By the Author of 'Three Opportunities,' etc",,
The Majesty of Man. A novel. By 'Alien.',,True
"The Makers of Mulling, and other tales","Coleridge, Christabel R. (Christabel Rose)",
"The Making of Abbotsford, and incidents in Scottish history drawn from various sources","Scott, Mary Monica Constable Maxwell, Honourable Mrs Joseph Constable-Maxwell-Scott",
"The Making of Aberdeenshire. A paper, etc","Alexander, William, of the Aberdeen Free Press",
"The Making of Birmingham: being a history of the rise and growth of the Midland metropolis ... With ... illustrations, etc","Dent, Robert Kirkup",False
The Making of England ... With maps,"Green, John Richard",
"The Making of Lawrence Westerton, etc [A novel.]","Viggars, Freke, pseudonym [i.e. William Graily Hewitt]",True
The Making of Mary [A novel.],"Forsyth, Jean, pseudonym [i.e. Jean Newton MacIlwraith]",True
The Making of Virginia and the Middle Colonies. 1578-1701 ... With many illustrations and maps,"Drake, Samuel Adams",
The Making of the Irish Nation: and the first-fruits of federation,"Partridge, J. Arthur",
"The Making of the Tyne: a record of fifty years' progress. Illustrated, etc","Johnson, Robert William, f.j.i",
"The Male-Coquette, or, Seventeen hundred fifty-seven. In two acts, etc [By David Garrick.]","Garrick, David",
The Mall: or the Modish lovers. A comedy. Acted by His Majesties Servants [The dedicatory epistle signed: J. D.],"D, J.",
The Mamelukes: a romance of life in Grand Cairo,"Paton, Andrew Archibald",
The Mammoth Cave and its denizens: a complete descriptive guide,"Binkerd, A. D.",
"The Mammoth Cave of Kentucky. An illustrated manual, etc","Hovey, Horace Carter",
"The Man from Manchester ... With twenty-three illustrations, etc","Donovan, Dick, pseudonym [i.e. Joyce Emmerson Muddock]",
The Man from Oshkosh. A story,"Hicks, John, ll.d",
The Man in Black,"Weyman, Stanley John",
The Man in Chains,"Collins, Charles James",
The Man in the Check Suit. A novel,"Delf, T. W. H.",True
"The Man in the Moon, &c. &c. &c. ... Twenty-second edition",,
"The Man in the Moon. A poem ... By an Under-graduate of Worcester College, Oxford",,False
The Man made of Money ... Illustrated by Leech,"Jerrold, Douglas William",
The Man of Fortune: a story of the present day,"Fonblanque, Albany, the Younger",
The Man of Many Daughters [A novel.] Edited by le Chevalier de Chatelain,"Chatelain, Clara de",True
The Man of Mark [A novel.] By the author of 'Richard Langdon' [Janet Maughan],,True
"The Man of Mode, or Sr Fopling Flutter; a comedy [in five acts, and in prose]","Etherege, George, Sir",
"The Man of Newmarket, etc [A comedy, in five acts and in prose, with songs.]","Howard, Edward",
The Man of Straw [A novel.],"Pugh, Edwin",True
The Man of the Family: a story of Fortunatus and the barbarians,"Phillips, F. Emily",
"The Man of the Period; or, The girl he loved and the girl he married","Hemyng, Bracebridge",
"The Man of the World: or, the vanities of the day","Fullom, Stephen Watson",
The Man she cared for,"Robinson, Frederick William",
The Man who Disappeared. A Lancashire story,"Pyke, Rivington",
The Man who Eloped with his own Wife ... With three coloured illustrations ... by Alfred Ashley,"Hort, lieutenant-colonel",
The Man who became a Savage. A story of our own times. With ... illustrations by C. B. Hudson,"Hornaday, William Temple",
The Man with a Secret. A novel,"Hume, Fergus",True
